ltr	sg	age
ctg_316948:44790968-44804210:44794445-44800731	non-specific	0.5357130457337086
ctg_316948:44815974-44825870:44817630-44824228	non-specific	0.7046917477838854
ctg_316948:44862048-44874754:44862535-44874267	SG1	0.5553109497731972
ctg_316948:44893579-44902382:44894204-44901756	SG1	0.8073472078894821
ctg_316948:44920689-44933645:44921174-44933160	SG1	1.4593784456555825
ctg_316948:44938748-44945697:44940051-44944390	non-specific	0.6535006893694114
ctg_316948:44973604-44982158:44974946-44980813	SG1	0.5474701903212361
ctg_316948:44997018-45006209:44998005-45005223	SG1	1.8504082641482875
ctg_316948:45025477-45033095:45025796-45032776	SG1	3.1720294212764975
ctg_316948:45057928-45066515:45060951-45063493	non-specific	0.2821445727434284
ctg_316948:45077722-45087623:45078598-45086752	SG1	1.4391568157730315
ctg_316948:45092120-45100079:45092612-45099591	SG1	2.2717687121799583
ctg_316948:45101367-45111550:45101722-45111187	SG1	3.240802879801271
ctg_316948:45122895-45130911:45123342-45130463	non-specific	0.7796732419592127
ctg_316948:45173571-45181193:45173878-45180874	SG1	1.6053941593509975
ctg_316948:45196407-45204064:45196802-45203664	SG1	1.374542696423242
ctg_316948:45243861-45258330:45244162-45258032	non-specific	3.9509381271103106
ctg_316948:45259406-45266546:45260248-45265692	SG1	1.953114894925296
ctg_316948:45267383-45274579:45267630-45274328	SG2	2.3843432792598853
ctg_316948:45280153-45286928:45280637-45286448	non-specific	1.3826115506985592
ctg_316948:45291812-45300011:45293458-45298366	SG1	0.520044303443981
ctg_316948:45331823-45339880:45331966-45339737	SG1	1.9325442930080299
ctg_316948:45345645-45353210:45346034-45352821	SG1	0.9024314434548012
ctg_316948:45362668-45368684:45362971-45368385	non-specific	4.0702742589807785
ctg_316948:45371580-45380389:45373202-45378764	SG1	0.4535469364972013
ctg_316948:45398202-45406925:45399895-45405232	SG2	0.6417002580957649
ctg_316948:45438231-45445528:45439866-45443893	non-specific	0.1890798741540617
ctg_316948:45535322-45542465:45536921-45540865	non-specific	0.6063279006944843
ctg_316948:45611572-45616436:45611791-45616216	non-specific	0.7046917477838854
ctg_316948:45630677-45635266:45631514-45634434	non-specific	1.3140981247933463
ctg_316948:45637830-45645976:45638950-45644855	non-specific	0.27437770305563713
ctg_316948:45654925-45665705:45655280-45665355	SG1	1.780776052077726
ctg_316948:45668035-45681197:45668375-45680854	non-specific	2.941122124312446
ctg_316948:45681973-45689055:45682126-45688896	non-specific	2.775497819475661
ctg_316948:45712654-45720607:45713612-45719644	SG2	1.5566400849066173
ctg_316948:45722790-45729772:45724203-45728359	non-specific	0.6063279006944843
ctg_316948:45755459-45766645:45757139-45764964	SG2	1.5972627558169203
ctg_316948:45789261-45797961:45790852-45796368	SG1	1.6909125717811102
ctg_316948:45800186-45808175:45801088-45807274	SG2	2.0272907599735595
ctg_316948:45810867-45823513:45812136-45822244	SG1	0.8310888996380653
ctg_316948:45828499-45836057:45829889-45834665	SG1	0.6692421106856435
ctg_316948:45849016-45857399:45850682-45855738	SG1	1.129520630803667
ctg_316948:45858263-45863081:45858602-45862742	non-specific	1.0376728978505099
ctg_316948:45879838-45884987:45880297-45884536	non-specific	2.623453318350681
ctg_316948:45896260-45903367:45896868-45902750	non-specific	1.7317249071772987
ctg_316948:45918208-45930758:45920157-45928806	non-specific	0.9620186446602136
ctg_316948:45976777-45986579:45978570-45984796	SG1	1.5201285288591078
ctg_316948:46019277-46028173:46020470-46026979	SG2	1.1815642227432381
ctg_316948:46090347-46094457:46090493-46094304	non-specific	7.0343247955312895
ctg_316948:46152783-46161436:46154081-46160137	SG1	1.5485224110536504
ctg_316948:46163573-46170081:46163915-46169738	non-specific	2.0851152572643814
ctg_316948:46181480-46192493:46182679-46191289	SG1	0.7441313955002903
ctg_316948:46237423-46246136:46238795-46244759	non-specific	0.9659955046439235
ctg_316948:46254455-46263843:46254683-46263619	SG1	1.7317249071772987
ctg_316948:46274261-46281102:46274904-46280456	SG2	0.6024003148968482
ctg_316948:46402961-46411533:46404412-46410086	SG2	1.49581314064261
ctg_316948:46458887-46463504:46459883-46462505	non-specific	1.0975404126210546
ctg_316948:46489033-46500003:46489206-46499825	non-specific	3.1763229620816453
ctg_316948:46524660-46532034:46525012-46531676	SG2	2.577154673800394
ctg_316948:46532261-46541878:46533531-46540604	non-specific	1.4836631283129718
ctg_316948:46554710-46558320:46555455-46557586	SG2	2.0272907599735595
ctg_316948:46569472-46573243:46570683-46572032	non-specific	0.5788460235667527
ctg_316948:46575944-46587156:46580028-46583078	non-specific	1.0257142904052143
ctg_316948:46625581-46632780:46625851-46632513	non-specific	2.2135692178956545
ctg_316948:46824435-46837594:46828682-46833345	non-specific	0.2549696730924311
ctg_316948:46854630-46862902:46855023-46862510	SG1	1.9160983667665756
ctg_316948:46885557-46891943:46886502-46891010	SG2	1.9778189962178074
ctg_316948:46903865-46917806:46906138-46915526	SG2	2.3175794043039954
ctg_316948:46919840-46928755:46920220-46928368	SG2	1.3181238248691214
ctg_316948:47009699-47016303:47009927-47016075	SG1	6.571763678807335
ctg_316948:47039721-47054127:47041216-47052632	non-specific	0.10403352675322017
ctg_316948:47066688-47074509:47066945-47074261	SG1	2.0066672130550756
ctg_316948:47134113-47140075:47134429-47139763	non-specific	1.49581314064261
ctg_316948:47314095-47323271:47316124-47321254	non-specific	0.24721011585770541
ctg_316948:48224245-48227486:48225182-48226549	non-specific	0.1233402364265928
ctg_316948:48299831-48311668:48302285-48309211	non-specific	0.5357130457337086
ctg_316948:48428851-48436995:48429970-48435876	non-specific	0.34435492999162404
ctg_316948:48448534-48457453:48448826-48457160	SG2	1.0655956099696933
ctg_316948:48457641-48464489:48458286-48463841	SG2	0.8429670772183607
ctg_316948:48477706-48481046:48477978-48480770	non-specific	2.1637772253609957
ctg_316948:48486997-48496287:48487678-48495603	SG2	1.7358093183481726
ctg_316948:48540832-48549725:48541289-48549260	SG1	1.524183087000037
ctg_316948:48588529-48597556:48589925-48596159	non-specific	1.121522251757233
ctg_316948:48667197-48673024:48667338-48672891	non-specific	5.997882274308157
ctg_316948:48691596-48706792:48692150-48706238	non-specific	2.6108190438894994
ctg_316948:48723573-48732213:48725160-48730624	SG2	1.2096266357580439
ctg_316948:48764796-48772554:48765314-48772034	SG2	2.7078235272135744
ctg_316948:48824884-48831524:48826152-48830252	SG1	1.1095288399652459
ctg_316948:48868134-48875471:48869776-48873829	SG1	0.2821445727434284
ctg_316948:48898431-48905401:48898669-48905160	non-specific	1.13352065214353
ctg_316948:48913421-48922272:48915074-48920621	non-specific	0.6810538165134731
ctg_316948:48936935-48949226:48937359-48948803	SG2	1.5810068219710105
ctg_316948:48957554-48971219:48958484-48970286	SG1	0.9222801704790162
ctg_316948:48992963-49002718:48994226-49001456	SG2	1.241731429106717
ctg_316948:49008312-49019678:49008874-49019116	SG1	1.9778189962178074
ctg_316948:49019932-49029688:49021195-49028426	SG2	1.149526286537334
ctg_316948:49058959-49068371:49059947-49067385	non-specific	2.2218762456985277
ctg_316948:49069668-49080614:49070201-49080080	SG1	1.8545095158572154
ctg_316948:49087472-49096256:49088839-49094894	SG1	0.8271305937867564
ctg_316948:49122465-49131365:49122645-49131183	SG2	2.868809970336343
ctg_316948:49139659-49148600:49141383-49146872	SG2	0.5827704033899845
ctg_316948:49177759-49185172:49178014-49184917	SG1	1.3866468243774
ctg_316948:49208072-49214688:49209399-49213362	non-specific	0.4379227498749246
ctg_316948:49228790-49238252:49229899-49237144	non-specific	1.7113115216773458
ctg_316948:49251645-49258564:49253292-49256918	SG1	0.6377678535029121
ctg_316948:49304556-49312932:49305832-49311657	non-specific	0.8231728310246789
ctg_316948:49327560-49335953:49328235-49335283	non-specific	0.9262515553336644
ctg_316948:49381007-49391128:49382406-49389725	non-specific	1.1455240452758078
ctg_316948:49391129-49404194:49391616-49403707	SG1	0.5553109497731972
ctg_316948:49417776-49426346:49419427-49424691	SG1	0.37551049272990805
ctg_316948:49448200-49456834:49449263-49455766	SG1	1.3261769108639607
ctg_316948:49456842-49464187:49457157-49463868	non-specific	2.509943567008552
ctg_316948:49498202-49507743:49499530-49506417	non-specific	0.4066997417163904
ctg_316948:49552047-49565891:49552181-49565757	SG1	3.6394641978122197
ctg_316948:49612377-49620807:49613683-49619500	SG1	1.322150086840366
ctg_316948:49625115-49638127:49625600-49637641	SG1	0.5592321288516373
ctg_316948:49640151-49653545:49642137-49651559	SG1	1.0456480579361869
ctg_316948:49673600-49682363:49673857-49682111	SG1	1.0616049958876317
ctg_316948:49695559-49705591:49696491-49704666	SG1	0.9222801704790162
ctg_316948:49788276-49795509:49788423-49795353	SG1	3.6525572401034987
ctg_316948:49815851-49825763:49817191-49824419	SG2	1.2859339441721354
ctg_316948:49908418-49917258:49910057-49915619	SG1	0.8073472078894821
ctg_316948:49929117-49940829:49930462-49939480	non-specific	0.8390071412047115
ctg_316948:49983110-49998207:49983849-49997463	SG1	1.374542696423242
ctg_316948:50091343-50100429:50091847-50099934	non-specific	2.1347715378027625
ctg_316948:50101472-50108530:50102753-50107251	non-specific	0.7599223655654448
ctg_316948:50130307-50137666:50130434-50137541	SG1	2.509943567008552
ctg_316948:50207933-50223058:50209374-50221619	SG1	1.8750245255023288
ctg_316948:50296427-50300566:50297022-50299976	non-specific	1.8668167707603265
ctg_316948:50313281-50318039:50313396-50317925	non-specific	1.0137606385263789
ctg_316948:50333014-50341575:50333359-50341231	SG1	1.13352065214353
ctg_316948:50348962-50358256:50349833-50357385	SG1	1.261815085036114
ctg_316948:50360734-50375316:50362279-50373765	non-specific	0.5004703365897979
ctg_316948:50402378-50409913:50403760-50408532	SG1	0.27826087649438475
ctg_316948:50416622-50425734:50417606-50424759	SG1	0.6731788085895595
ctg_316948:50490685-50504646:50491011-50504318	SG1	3.474131340056161
ctg_316948:50617692-50625684:50618381-50625001	SG1	1.2537799446370426
ctg_316948:50643135-50657216:50643313-50657034	non-specific	3.814528633457713
ctg_316948:50740672-50748010:50740840-50747843	non-specific	2.1264895527197005
ctg_316948:50828967-50833879:50829460-50833386	non-specific	3.2968023000613744
ctg_316948:50848065-50859530:50849318-50858271	non-specific	1.4068316645027683
ctg_316948:50875634-50885925:50876401-50885163	non-specific	2.076847514632213
ctg_316948:50904015-50910246:50904355-50909910	non-specific	1.7439798760706002
ctg_316948:50993017-50998990:50993780-50998227	SG1	0.20069655483169685
ctg_316948:51024792-51038323:51028639-51034482	SG1	0.371614206663854
ctg_316948:51040816-51046468:51041197-51046083	non-specific	0.8073472078894821
ctg_316948:51078099-51087553:51079015-51086641	non-specific	1.0257142904052143
ctg_316948:51097610-51109793:51098836-51108567	non-specific	0.9540665691181514
ctg_316948:51184529-51194685:51187111-51192104	SG1	0.44964009639558705
ctg_316948:51236829-51243932:51237109-51243654	SG1	0.41450232597985465
ctg_316948:51282827-51295739:51283317-51295248	non-specific	0.9540665691181514
ctg_316948:51337595-51343179:51337706-51343056	non-specific	6.985283379696358
ctg_316948:51439572-51449028:51439969-51448628	non-specific	1.2738719938202818
ctg_316948:51462417-51468000:51462577-51467850	SG2	4.1012940141664895
ctg_316948:51542946-51556947:51547014-51552880	SG1	0.22006809128339572
ctg_316948:51573468-51586299:51575590-51584190	SG1	0.36382321300510856
ctg_316948:51622197-51629667:51622817-51629043	SG1	0.8113027997840796
ctg_316948:51629669-51639301:51631036-51637936	non-specific	0.42621016102367815
ctg_316948:51693553-51700759:51695217-51699101	SG1	0.9381689915065402
ctg_316948:51723508-51734552:51724742-51733319	non-specific	1.5039159928998642
ctg_316948:51847381-51854887:51847734-51854527	non-specific	2.097521316023236
ctg_316948:51856166-51871753:51857877-51870044	SG1	1.6175955640501507
ctg_316948:51888975-51903659:51890461-51902169	SG1	0.3365712942600606
ctg_316948:51969509-51980131:51971120-51978515	non-specific	0.8707018608840952
ctg_316948:52140387-52154686:52141014-52154051	SG2	1.55258096242808
ctg_316948:52198326-52202988:52198478-52202829	SG1	2.246811692155006
ctg_316948:52209138-52219386:52211036-52217496	non-specific	0.4066997417163904
ctg_316948:52221425-52230711:52222155-52229968	SG2	2.201113159905994
ctg_316948:52239515-52252464:52240011-52251968	SG1	1.105532143894263
ctg_316948:52268898-52281022:52270268-52279658	SG1	1.0576149337959078
ctg_316948:52281027-52289951:52282689-52288287	SG1	0.5357130457337086
ctg_316948:52300927-52310395:52302251-52309082	SG1	0.6456331988402992
ctg_316948:52329343-52335831:52330511-52334661	SG1	1.3100729864562282
ctg_316948:52388956-52393036:52389098-52392895	non-specific	2.2343412745620648
ctg_316948:52481179-52491618:52482398-52490400	SG1	0.9620186446602136
ctg_316948:52613464-52621693:52614529-52620643	SG1	1.1015360014973299
ctg_316948:52664502-52675926:52664750-52675677	non-specific	2.405238719395706
ctg_316948:52782262-52787074:52782718-52786626	SG2	1.911988349826357
ctg_316948:52845786-52854258:52846925-52853113	non-specific	1.8709203562066243
ctg_316948:53073579-53078306:53074189-53077693	non-specific	3.955349191244015
ctg_316948:53080213-53090142:53081084-53089268	SG1	0.8033921583397027
ctg_316948:53934514-53940305:53934883-53939945	non-specific	1.821715817459672
ctg_316948:54015563-54025934:54017519-54023969	SG1	0.7125753646261098
ctg_316948:54163851-54173759:54164737-54172871	SG1	1.6909125717811102
ctg_316948:54246497-54259196:54246630-54259060	SG1	3.5827962536338327
ctg_316948:54286894-54296549:54287721-54295720	SG1	1.8668167707603265
ctg_316948:54312848-54321510:54313345-54321021	SG2	1.6705280370863407
ctg_316948:54327929-54331951:54328130-54331746	non-specific	2.9453814309050723
ctg_316948:54355867-54359884:54356079-54359671	non-specific	0.9143390406708081
ctg_316948:54414017-54419800:54414421-54419393	non-specific	0.9580423328686631
ctg_316948:54451950-54460229:54452954-54459230	SG1	1.2096266357580439
ctg_316948:54465089-54472939:54466335-54471693	SG1	0.3093450970089151
ctg_316948:54476068-54484939:54476357-54484646	SG1	1.7521527487265336
ctg_316948:54536784-54545972:54537758-54544996	SG1	0.598473263791998
ctg_316948:54568824-54583152:54570203-54581774	SG1	0.9341959656967816
ctg_316948:54619408-54634397:54619528-54634273	SG1	6.921653931651663
ctg_316948:54661524-54673469:54663827-54671168	SG1	0.4379227498749246
ctg_316948:54685496-54699985:54686995-54698482	SG1	0.5945467472343562
ctg_316948:54754486-54760924:54755496-54759914	non-specific	1.6420138672967632
ctg_316948:54764548-54780567:54770028-54775086	non-specific	1.447243766722031
ctg_316948:54805533-54814458:54807184-54812807	SG1	0.18520868662277323
ctg_316948:54850899-54865577:54851031-54865441	SG1	8.795078457301981
ctg_316948:54955904-54961454:54956666-54960693	SG1	0.7125753646261098
ctg_316948:54983749-54992236:54985399-54990582	SG1	0.18520868662277323
ctg_316948:55036505-55046373:55036884-55045994	SG1	0.9262515553336644
ctg_316948:55051623-55061525:55055527-55057618	SG1	0.286028791943548
ctg_316948:55069301-55073527:55069700-55073113	SG1	2.1140710318220797
ctg_316948:55102148-55115286:55102634-55114797	SG1	0.5553109497731972
ctg_316948:55141329-55149969:55141519-55149783	SG1	2.9666874026589314
ctg_316948:55183279-55184918:55183491-55184704	non-specific	2.42614930664422
ctg_316948:55188526-55193733:55188729-55193525	non-specific	0.9341959656967816
ctg_316948:55219154-55229010:55221045-55227108	SG1	1.0057942883387205
ctg_316948:55237326-55247661:55239747-55245245	SG1	0.6259738551732396
ctg_316948:55284222-55293094:55285563-55291757	SG1	0.4340180251520585
ctg_316948:55411922-55419114:55413258-55417770	SG1	0.48873232875900063
ctg_316948:55432410-55452246:55439406-55445252	non-specific	0.09245570045043276
ctg_316948:55458080-55465386:55459687-55463779	SG1	0.3132329808137292
ctg_316948:55529629-55539885:55532304-55537206	SG1	0.9183093323082266
ctg_316948:55545335-55550572:55545755-55550152	non-specific	0.9302234870227112
ctg_316948:55577636-55586727:55578257-55586110	SG1	1.1975965443153918
ctg_316948:55597923-55603233:55598106-55603047	non-specific	3.262328254911109
ctg_316948:55667125-55678369:55669759-55675736	SG1	0.42621016102367815
ctg_316948:55689667-55699685:55689833-55699510	non-specific	4.9973911402139635
ctg_316948:55793684-55807867:55794283-55807271	SG1	1.6501578972340183
ctg_316948:55830512-55845545:55830825-55845228	non-specific	3.4654558049994404
ctg_316948:55845548-55853801:55846877-55852482	SG1	0.8508885804525887
ctg_316948:55892191-55907605:55896661-55903127	SG1	0.1117546600557861
ctg_316948:56005281-56012746:56005596-56012430	non-specific	2.0107907430236622
ctg_316948:56053588-56063135:56054793-56061930	SG1	1.105532143894263
ctg_316948:56145225-56152342:56145474-56152091	non-specific	2.2218762456985277
ctg_316948:56183691-56196161:56183908-56195952	non-specific	3.5653823359023527
ctg_316948:56283999-56302783:56288074-56298703	non-specific	1.289955715366684
ctg_316948:56317434-56324931:56319230-56323137	SG1	0.8905287596275137
ctg_316948:56395729-56400791:56396596-56399921	non-specific	1.1255211640594989
ctg_316948:56413748-56424398:56414838-56423315	SG2	1.3705091155111109
ctg_316948:56468334-56480157:56468759-56479736	non-specific	3.2451066700138353
ctg_316948:56511780-56520309:56513473-56518618	non-specific	1.585069946683151
ctg_316948:56557914-56564766:56559241-56563436	SG1	0.9978301375851625
ctg_316948:56595342-56599261:56595503-56599090	SG1	3.3140547849334014
ctg_316948:56620454-56627663:56620636-56627477	non-specific	3.034972456226865
ctg_316948:56644826-56662698:56648016-56659510	non-specific	1.6868345122781527
ctg_316948:56782690-56788809:56783020-56788479	non-specific	1.55258096242808
ctg_316948:56804621-56813081:56805882-56811820	SG1	1.7276410742482438
ctg_316948:56898402-56906836:56899652-56905583	SG1	0.9341959656967816
ctg_316948:56960442-56965862:56960763-56965541	non-specific	0.35992850512825075
ctg_316948:56973306-56978331:56973456-56978179	non-specific	3.1849119613549157
ctg_316948:56981804-56986352:56982047-56986105	non-specific	1.7603279376281133
ctg_316948:56995267-57005060:56995444-57004886	SG1	1.3261769108639607
ctg_316948:57007630-57022163:57009173-57020619	non-specific	0.20069655483169685
ctg_316948:57039928-57052263:57040083-57052118	SG2	7.569353805793625
ctg_316948:57064111-57078611:57065642-57077078	SG1	0.27826087649438475
ctg_316948:57081900-57096399:57083430-57094869	SG1	0.3287897582414224
ctg_316948:57107107-57114418:57108719-57112808	SG1	0.3365712942600606
ctg_316948:57124298-57135847:57126492-57133647	SG1	1.342289830621638
ctg_316948:57168531-57179637:57173468-57174692	SG1	0.2821445727434284
ctg_316948:57189849-57197709:57191145-57196402	SG1	0.5357130457337086
ctg_316948:57245592-57253102:57246490-57252197	SG1	0.6889309749038077
ctg_316948:57288995-57294689:57289210-57294469	non-specific	3.5132035688631396
ctg_316948:57331068-57337678:57332040-57336697	SG1	1.1975965443153918
ctg_316948:57350044-57357286:57350898-57356429	non-specific	1.6623782549029735
ctg_316948:57361951-57371371:57363268-57370055	SG1	1.6827570292200982
ctg_316948:57400174-57406944:57401500-57405617	non-specific	0.8508885804525887
ctg_316948:57450462-57465999:57456521-57459944	SG2	0.6299046521877232
ctg_316948:57541917-57550198:57543371-57548738	non-specific	1.374542696423242
ctg_316948:57631870-57639240:57633521-57637597	SG1	0.8271305937867564
ctg_316948:57655035-57663269:57656012-57662290	SG1	2.6698263926136856
ctg_316948:57692947-57706576:57693949-57705566	SG1	0.8508885804525887
ctg_316948:57780248-57788125:57781494-57786873	SG1	0.6220435937261657
ctg_316948:57798401-57806304:57799647-57805057	SG1	0.061604196069849515
ctg_316948:57844716-57853054:57845872-57851896	non-specific	0.7717712685236461
ctg_316948:57917114-57922710:57917523-57922296	non-specific	1.4229897121713835
ctg_316948:57939405-57953399:57942553-57950261	SG1	1.491762567884968
ctg_316948:58095943-58107643:58096583-58107002	non-specific	1.7276410742482438
ctg_316948:58160647-58176070:58161330-58175386	non-specific	3.456782878341758
ctg_316948:58253338-58260843:58253916-58260260	non-specific	0.598473263791998
ctg_316948:58266692-58277246:58267184-58276749	non-specific	1.8340090858520575
ctg_316948:58316822-58324290:58317041-58324071	non-specific	0.17359824016047498
ctg_316948:58428769-58433946:58429165-58433554	non-specific	1.2859339441721354
ctg_316948:58549678-58560891:58549948-58560617	SG2	2.3300858661717596
ctg_316948:58682043-58688866:58683332-58687575	non-specific	0.35992850512825075
ctg_316948:58698491-58706652:58700145-58705000	SG1	0.5161284473535043
ctg_316948:58718755-58733637:58722935-58729460	SG1	0.16586053790212885
ctg_316948:58793007-58802999:58793259-58802741	non-specific	6.097490895979839
ctg_316948:58865303-58873103:58865546-58872856	SG1	2.0892500173726796
ctg_316948:58956386-58971744:58963383-58964747	SG1	0.03463617047650607
ctg_316948:59074545-59082079:59075917-59080706	SG1	0.39499982111545534
ctg_316948:59204498-59216531:59204740-59216294	SG1	2.4763966478664674
ctg_316948:59288716-59294117:59289361-59293456	SG1	1.6746037917870316
ctg_316948:59304675-59320411:59305606-59319495	SG1	1.7889593581882572
ctg_316948:59349163-59353924:59349504-59353583	non-specific	3.5871513761371836
ctg_316948:59368810-59381946:59369544-59381211	non-specific	0.7401850032858924
ctg_316948:59663555-59669092:59663849-59668798	non-specific	0.6574352394465952
ctg_316948:59787779-59789930:59788365-59789345	non-specific	0.26273131819405854
ctg_316948:59824586-59836876:59825426-59836027	SG1	1.6786801224440164
ctg_316948:59899962-59909115:59900998-59908079	SG1	1.6013281710651552
ctg_316948:59918720-59926757:59919614-59925860	SG1	1.1375212282328975
ctg_316948:59970260-59982838:59974912-59978189	non-specific	0.4769990953874894
ctg_316948:60098927-60105506:60100207-60104228	SG1	0.728349065003384
ctg_316948:60116365-60122619:60116678-60122305	non-specific	1.5039159928998642
ctg_316948:60150958-60158264:60152599-60156620	SG1	0.3054577371423554
ctg_316948:60200877-60210252:60201835-60209282	SG2	1.5444644306226525
ctg_316948:60227907-60233386:60228331-60232967	non-specific	0.7322938381850704
ctg_316948:60304910-60317676:60305176-60317415	non-specific	2.4010584203019216
ctg_316948:60389056-60403462:60390524-60401994	SG1	0.18520868662277323
ctg_316948:60444066-60458674:60444307-60458432	non-specific	0.8033921583397027
ctg_316948:60496626-60504247:60496830-60504042	non-specific	3.5740879807084776
ctg_316948:60504938-60517472:60505447-60516965	SG1	1.4715182314191648
ctg_316948:60530533-60536350:60530957-60535920	non-specific	1.4634244732723043
ctg_316948:60547141-60554663:60548992-60552812	SG1	0.5670760864380132
ctg_316948:60561835-60572233:60561990-60572079	non-specific	6.007354004436314
ctg_316948:60584396-60596155:60585310-60595238	SG1	0.9381689915065402
ctg_316948:60624159-60630128:60624920-60629367	SG1	0.5592321288516373
ctg_316948:60635324-60646770:60636379-60645716	SG1	0.5161284473535043
ctg_316948:60724437-60738723:60724741-60738419	SG1	0.6377678535029121
ctg_316948:60745756-60754322:60746094-60753988	SG1	1.2738719938202818
ctg_316948:60761243-60774465:60761567-60774137	non-specific	3.6045784443888196
ctg_316948:60791185-60802462:60791677-60801975	SG1	1.3584117557841477
ctg_316948:60856601-60863511:60858025-60862086	SG1	0.7362391508967084
ctg_316948:60872859-60884272:60874602-60882530	non-specific	1.0536254235418236
ctg_316948:60921044-60933296:60921257-60933078	SG1	4.150106839029859
ctg_316948:61007595-61017110:61008038-61016669	non-specific	0.9699729129709662
ctg_316948:61069013-61074253:61069444-61073822	non-specific	2.3175794043039954
ctg_316948:61092553-61101725:61093550-61100733	SG1	1.1815642227432381
ctg_316948:61123770-61129201:61124076-61128899	non-specific	5.0523274917102174
ctg_316948:61136370-61146520:61137879-61145005	non-specific	0.6141846769506408
ctg_316948:61174228-61189483:61174662-61189056	non-specific	4.079133642909801
ctg_316948:61246708-61261174:61247531-61260348	non-specific	1.4310721313461858
ctg_316948:61370644-61377970:61372340-61376280	non-specific	1.536350181948575
ctg_316948:61445443-61453630:61447088-61451983	SG1	0.5906207650784286
ctg_316948:61460891-61476046:61465196-61471740	SG1	0.531795062183223
ctg_316948:61543896-61556848:61544180-61556561	SG1	1.2256745659890034
ctg_316948:61600696-61606495:61600983-61606210	non-specific	1.0895508948172725
ctg_316948:61727880-61743041:61732195-61738725	SG1	0.07316964380760424
ctg_316948:61830832-61844125:61831689-61843269	SG1	0.7717712685236461
ctg_316948:61922511-61936486:61923950-61935051	SG1	1.0057942883387205
ctg_316948:61945857-61951602:61946160-61951299	non-specific	2.2343412745620648
ctg_316948:61954795-61962594:61955031-61962352	SG2	5.762094188181756
ctg_316948:61964655-61974622:61965772-61973501	SG1	1.8053329382198418
ctg_316948:62010149-62021597:62010416-62021330	non-specific	1.322150086840366
ctg_316948:62050623-62066927:62052038-62065514	SG1	1.418949351656875
ctg_316948:62221247-62226311:62221384-62226165	non-specific	3.9156738759627743
ctg_316948:62270145-62282313:62270335-62282116	SG2	6.26905286517606
ctg_316948:62396824-62401894:62397179-62401538	non-specific	0.9858880327380724
ctg_316948:62428035-62435327:62428358-62435004	SG1	1.2136377814011858
ctg_316948:62469095-62475907:62469421-62475581	non-specific	0.7125753646261098
ctg_316948:62498192-62513523:62499244-62512472	non-specific	0.10789383506894111
ctg_316948:62653516-62667518:62654111-62666921	SG1	0.5866953171787666
ctg_316948:62802168-62814954:62802893-62814232	SG1	0.9143390406708081
ctg_316948:62857722-62867043:62858552-62866216	SG1	2.1637772253609957
ctg_316948:62956895-62963947:62957966-62962876	non-specific	1.6623782549029735
ctg_316948:63048847-63058840:63049215-63058480	SG1	1.6094607208360083
ctg_316948:63132330-63135210:63132480-63135065	non-specific	2.665607576687171
ctg_316948:63141278-63145992:63141491-63145772	non-specific	6.187910325466019
ctg_316948:63218176-63226943:63218398-63226724	SG1	1.4149095569795733
ctg_316948:63254033-63269676:63260106-63263604	SG2	0.5749221775638137
ctg_316948:63388190-63396238:63391241-63393196	non-specific	0.520044303443981
ctg_316948:63428300-63436047:63429241-63435108	non-specific	1.8545095158572154
ctg_316948:63467033-63480620:63467210-63480444	SG1	2.71627413628123
ctg_316948:63509822-63518508:63510316-63518019	non-specific	1.0296999420656003
ctg_316948:63541108-63554790:63542678-63553217	non-specific	0.39499982111545534
ctg_316948:63664898-63679483:63666462-63677915	SG1	0.4691795903663957
ctg_316948:63709246-63715347:63709580-63715015	non-specific	0.46136220445238946
ctg_316948:63806720-63821300:63808163-63819857	SG1	0.34824753560392063
ctg_316948:63926744-63939262:63929776-63936229	non-specific	0.29379879976054074
ctg_316948:63966106-63979495:63966699-63978897	SG1	0.9143390406708081
ctg_316948:64007728-64019252:64008634-64018340	SG1	1.4229897121713835
ctg_316948:64033404-64038683:64033850-64038242	non-specific	2.5141396763833486
ctg_316948:64052979-64066117:64053474-64065627	SG1	0.787577380615641
ctg_316948:64204020-64216431:64206117-64214332	SG1	0.6299046521877232
ctg_316948:64289241-64300449:64291853-64297839	non-specific	0.9421425646027266
ctg_316948:64353396-64361238:64354402-64360236	SG1	0.815258934172256
ctg_316948:64362534-64370660:64364146-64369044	SG1	0.45745430580167235
ctg_316948:64408115-64420285:64408602-64419797	SG1	0.7165179811628528
ctg_316948:64482180-64492577:64484170-64490587	non-specific	1.42703063868162
ctg_316948:64591798-64598286:64592871-64597208	SG2	1.3503496668982067
ctg_316948:64645815-64651855:64646625-64651048	non-specific	1.560699778650022
ctg_316948:64707877-64724639:64710424-64722081	SG1	1.957230776197339
ctg_316948:64734907-64736342:64735015-64736232	non-specific	3.30111445401905
ctg_316948:64798613-64809625:64800363-64807883	non-specific	1.8832346163066203
ctg_316948:64837788-64855758:64844787-64848763	SG1	0.1697291295858059
ctg_316948:65019896-65027368:65020339-65026919	non-specific	0.7796732419592127
ctg_316948:65238151-65247218:65241110-65244259	non-specific	0.39110090188992774
ctg_316948:65286208-65299116:65288492-65296840	SG1	0.286028791943548
ctg_316948:65327162-65337155:65327493-65336829	non-specific	1.6705280370863407
ctg_316948:65390561-65398119:65393797-65394869	non-specific	0.29768458865927083
ctg_316948:65464265-65473136:65464603-65472798	SG1	1.5120211218787714
